City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Air_quality
Lucknow,3/13/2018,102.13,100.95,15.6,31.03,36.52,44.14,0.68,15.46,34.42,0.52,0.35,0.82,247.0,Very Poor
Lucknow,3/14/2018,166.43,100.95,52.89,58.62,77.86,43.37,0.87,18.86,25.22,2.22,1.88,0.82,317.0,Severe
Lucknow,3/15/2018,137.04,100.95,27.38,50.15,48.68,44.21,0.54,20.64,22.33,1.4,1.24,0.82,331.0,Good
Lucknow,3/16/2018,115.27,100.95,10.59,32.71,28.47,44.54,0.39,15.59,36.08,0.4,0.27,0.82,233.0,Poor
Lucknow,3/17/2018,84.82,100.95,10.09,33.09,29.87,37.1,0.3,13.7,38.68,0.28,0.19,0.82,273.0,Moderate
Lucknow,3/18/2018,77.35,100.95,9.06,28.74,26.57,30.3,0.27,11.51,47.83,0.18,0.08,0.82,142.0,Poor
Lucknow,3/19/2018,97.05,100.95,10.2,34.84,32.7,30.49,0.31,11.29,48.96,0.44,0.28,0.82,196.0,Very Poor
Lucknow,3/20/2018,96.72,100.95,11.53,35.27,31.04,30.42,0.49,10.77,39.03,0.44,0.24,0.82,225.0,Severe
Lucknow,3/21/2018,115.04,100.95,28.28,56.86,50.38,30.25,0.58,13.27,24.86,1.58,1.27,0.82,245.0,Good
Lucknow,3/22/2018,112.45,100.95,15.33,36.65,34.95,30.32,0.4,10.09,32.86,0.91,0.59,0.82,273.0,Poor
Lucknow,3/23/2018,101.79,100.95,9.55,28.72,26.68,30.3,0.34,10.34,46.94,0.27,0.12,0.82,218.0,Moderate
Lucknow,3/24/2018,88.04,100.95,9.83,31.61,27.29,30.23,0.32,11.63,51.96,0.28,0.14,0.82,197.0,Poor
Lucknow,3/25/2018,93.26,100.95,9.69,27.88,25.68,30.33,0.31,9.9,51.79,0.26,0.11,0.82,198.0,Very Poor
Lucknow,3/26/2018,72.45,100.95,10.28,31.96,28.35,30.18,0.34,10.38,51.08,0.32,0.15,0.82,151.0,Severe
Lucknow,3/27/2018,75.58,100.95,9.32,34.22,30.87,30.19,0.39,10.63,49.84,0.42,0.22,0.82,137.0,Good
Lucknow,3/28/2018,106.91,100.95,38.15,54.89,63.85,30.14,0.6,13.93,33.71,1.61,1.15,0.82,214.0,Poor
Lucknow,3/29/2018,130.56,100.95,28.96,42.21,52.1,30.1,0.43,13.36,37.69,1.34,0.99,0.82,271.0,Moderate
Lucknow,3/30/2018,143.54,100.95,21.95,49.41,45.75,30.13,0.4,11.53,34.3,0.69,0.62,0.82,256.0,Poor
Lucknow,3/31/2018,54.5,100.95,12.88,47.7,30.89,30.15,0.28,10.29,37.38,0.0,0.0,0.82,201.0,Very Poor
Lucknow,4/1/2018,70.5,100.95,36.46,81.53,52.33,30.2,0.56,10.62,32.79,0.0,0.0,0.82,106.0,Severe
Lucknow,4/2/2018,100.47,100.95,36.52,46.42,48.47,29.9,0.52,11.45,29.27,0.0,0.0,0.82,204.0,Good
Lucknow,4/3/2018,158.72,100.95,37.18,82.93,64.6,30.06,0.54,12.52,29.04,0.0,0.0,0.82,300.0,Poor
Lucknow,4/4/2018,163.42,100.95,23.57,60.3,47.29,30.05,0.49,13.52,38.72,0.56,0.85,0.82,319.0,Moderate
Lucknow,4/5/2018,83.45,100.95,16.5,51.18,36.46,30.21,0.5,9.71,36.67,0.59,0.52,0.82,252.0,Poor
Lucknow,4/6/2018,74.21,100.95,13.93,48.9,32.46,30.28,0.41,8.36,32.04,0.44,0.36,0.82,153.0,Very Poor
Lucknow,4/7/2018,61.52,100.95,16.1,43.15,30.99,30.2,0.41,7.21,30.18,0.05,0.04,0.82,143.0,Severe
Lucknow,4/8/2018,58.97,100.95,19.15,58.47,40.51,30.22,0.43,8.54,27.04,0.0,0.0,0.82,102.0,Good
Lucknow,4/9/2018,80.37,100.95,19.02,53.26,37.22,30.16,0.39,8.84,24.52,0.0,0.0,0.82,146.0,Moderate
Lucknow,4/10/2018,60.77,100.95,23.43,49.71,40.52,30.18,0.51,15.8,29.03,0.0,0.0,0.82,126.0,Moderate
Lucknow,4/11/2018,66.26,100.95,15.84,49.9,35.64,30.19,0.44,10.96,30.1,0.0,0.0,0.82,132.0,Poor
Lucknow,4/12/2018,36.82,100.95,13.82,33.17,29.06,30.16,0.4,8.35,33.5,0.0,0.0,0.82,97.0,Very Poor
Lucknow,4/13/2018,54.59,100.95,12.69,37.3,32.57,30.23,0.33,10.62,39.79,0.0,0.0,0.82,91.0,Severe
Lucknow,4/14/2018,58.68,100.95,12.39,41.55,35.76,30.18,0.35,10.04,39.31,0.0,0.0,0.82,97.0,Good
Lucknow,4/15/2018,67.08,100.95,20.18,54.0,43.54,30.13,0.48,12.0,36.2,0.0,0.0,0.82,113.0,Moderate
Lucknow,4/16/2018,85.99,100.95,45.67,59.66,63.01,30.01,0.56,11.41,28.24,0.0,0.0,0.82,180.0,Moderate
Lucknow,4/17/2018,120.71,100.95,21.96,59.62,51.87,30.22,0.43,12.56,36.52,0.0,0.0,0.82,240.0,Poor
Lucknow,4/18/2018,87.72,100.95,10.7,36.82,30.43,30.16,0.29,10.39,38.64,0.0,0.0,0.82,217.0,Very Poor
Lucknow,4/19/2018,75.31,100.95,15.85,39.18,37.42,30.21,0.36,10.77,39.54,0.0,0.0,0.82,162.0,Severe
Lucknow,4/20/2018,116.85,100.95,42.73,59.83,62.57,30.22,0.51,11.88,25.02,0.0,0.0,0.82,231.0,Good
Lucknow,4/21/2018,76.52,100.95,12.07,33.34,29.7,30.27,0.3,9.43,36.23,0.0,0.0,0.82,207.0,Poor
Lucknow,4/22/2018,91.21,100.95,10.26,27.16,25.06,30.23,0.29,10.77,52.0,0.0,0.0,0.82,194.0,Moderate
Lucknow,4/23/2018,64.98,100.95,11.31,33.33,29.31,30.17,0.3,10.81,56.54,0.0,0.0,0.82,156.0,Poor
Lucknow,4/24/2018,82.47,100.95,25.03,50.62,47.53,30.0,0.41,12.27,48.87,0.0,0.0,0.82,160.0,Very Poor
Lucknow,4/25/2018,127.39,100.95,60.82,75.06,80.39,30.07,0.6,14.96,39.88,0.0,0.0,0.82,236.0,Severe
Lucknow,4/26/2018,135.49,100.95,16.72,58.11,37.19,27.09,0.36,12.84,41.64,0.0,0.0,0.82,281.0,Good
Lucknow,4/27/2018,90.87,100.95,19.83,54.16,28.77,23.0,0.37,10.43,42.34,0.0,0.0,0.82,226.0,Poor
Lucknow,4/28/2018,79.19,100.95,21.65,62.8,30.87,23.09,0.47,12.83,41.36,0.0,0.0,0.82,195.0,Moderate
Lucknow,4/29/2018,92.34,100.95,20.28,59.94,31.32,23.0,0.42,12.0,43.0,0.0,0.0,0.82,197.0,Poor
Lucknow,4/30/2018,64.04,100.95,19.61,53.32,25.82,23.05,0.43,9.26,45.07,0.0,0.0,0.82,162.0,Very Poor
Lucknow,5/1/2018,46.01,100.95,19.27,54.06,28.5,23.01,0.39,10.28,36.99,0.0,0.0,0.82,98.0,Severe
Lucknow,5/2/2018,74.0,100.95,19.68,53.33,28.28,22.96,0.53,10.77,39.69,0.0,0.0,0.82,108.0,Good
Lucknow,5/3/2018,55.94,100.95,21.77,53.34,27.84,23.01,0.38,9.62,31.22,0.0,0.0,0.82,170.0,Moderate
Lucknow,5/4/2018,45.38,100.95,24.68,64.43,33.45,23.03,0.36,10.9,33.33,0.0,0.0,0.82,94.0,Moderate
Lucknow,5/5/2018,82.48,100.95,22.57,65.69,33.16,23.0,0.53,10.09,37.24,0.0,0.0,0.82,126.0,Poor
Lucknow,5/6/2018,93.08,100.95,21.92,63.88,34.49,22.94,0.51,11.07,44.38,0.0,0.0,0.82,196.0,Very Poor
Lucknow,5/7/2018,111.99,100.95,27.74,55.62,40.14,23.02,0.51,10.68,48.53,0.0,0.0,0.82,209.0,Severe
Lucknow,5/8/2018,215.09,100.95,48.83,64.5,59.0,23.04,0.48,13.0,38.59,0.0,0.0,0.82,353.0,Good
Lucknow,5/9/2018,139.75,100.95,18.98,42.53,26.89,23.06,0.34,10.26,48.9,0.0,0.0,0.82,322.0,Very Poor
Lucknow,5/10/2018,106.67,100.95,23.44,49.09,28.47,23.05,0.33,8.27,52.12,0.0,0.0,0.82,250.0,Moderate
Lucknow,5/11/2018,171.75,100.95,22.58,77.7,45.82,29.29,0.44,11.04,69.55,0.0,0.0,0.82,324.0,Poor
Lucknow,5/12/2018,123.16,100.95,7.61,48.53,29.03,36.26,0.5,13.17,42.32,0.0,0.0,0.82,336.0,Very Poor
Lucknow,5/13/2018,191.59,100.95,5.83,43.8,25.92,36.15,0.44,10.5,39.41,0.0,0.0,0.82,301.0,Severe
Lucknow,5/14/2018,268.33,100.95,8.23,48.23,28.58,36.18,0.42,8.98,39.44,0.0,0.0,0.82,476.0,Good
Lucknow,5/15/2018,73.23,100.95,11.67,61.01,34.12,36.16,0.5,9.89,32.0,0.0,0.0,0.82,164.0,Moderate
Lucknow,5/16/2018,121.81,100.95,10.22,64.0,35.09,36.26,0.58,10.52,35.11,0.0,0.0,0.82,204.0,Moderate
Lucknow,5/17/2018,152.65,100.95,5.37,45.31,26.18,36.24,0.47,10.36,40.03,0.0,0.0,0.82,301.0,Poor
Lucknow,5/18/2018,112.66,100.95,9.8,52.96,30.8,36.16,0.57,11.03,39.78,0.0,0.0,0.82,289.0,Very Poor
Lucknow,5/19/2018,133.45,100.95,9.16,48.42,28.54,36.24,0.4,10.19,52.35,0.06,0.05,0.82,287.0,Severe
Lucknow,5/20/2018,157.41,100.95,7.45,45.39,29.22,36.26,0.16,7.18,30.89,0.0,0.0,0.82,318.0,Good
Lucknow,5/21/2018,298.35,100.95,7.38,45.56,41.6,36.26,0.18,6.2,30.89,0.0,0.0,0.82,426.0,Severe
Lucknow,5/22/2018,151.54,100.95,12.47,56.21,34.12,36.21,0.45,9.41,59.43,0.0,0.0,0.82,357.0,Moderate
Lucknow,5/23/2018,107.17,100.95,11.44,48.21,27.68,36.15,0.6,10.76,39.26,0.0,0.0,0.82,257.0,Poor
Lucknow,5/24/2018,225.11,100.95,10.13,40.81,25.63,36.22,0.6,8.21,19.04,0.0,0.0,0.82,291.0,Very Poor
Lucknow,5/25/2018,102.37,100.95,11.88,31.65,32.67,36.22,0.5,8.63,36.92,0.0,0.0,0.82,250.0,Severe
Lucknow,5/26/2018,125.89,100.95,34.37,51.6,56.48,35.74,0.66,9.37,74.57,0.0,0.0,0.82,242.0,Good
Lucknow,5/27/2018,125.34,100.95,9.0,41.14,31.7,34.31,0.53,7.56,49.39,0.0,0.0,0.82,273.0,Poor
Lucknow,5/28/2018,104.31,100.95,7.21,36.21,28.06,34.19,0.53,7.09,124.7,0.0,0.0,0.82,269.0,Moderate
Lucknow,5/29/2018,92.65,100.95,6.01,33.23,22.9,34.27,0.35,7.03,135.66,0.0,0.0,0.82,246.0,Poor
Lucknow,5/30/2018,84.9,100.95,7.4,45.48,29.11,34.3,0.21,6.64,30.89,0.0,0.0,0.82,214.0,Very Poor
Lucknow,5/31/2018,81.53,100.95,23.26,72.12,34.78,34.22,0.37,6.46,76.86,0.0,0.0,0.82,174.0,Severe
Lucknow,6/1/2018,72.29,100.95,14.15,60.91,33.75,34.14,0.43,7.22,74.77,0.0,0.0,0.82,139.0,Good
Lucknow,6/2/2018,77.82,100.95,4.47,28.84,21.65,34.2,0.47,7.39,7.48,0.0,0.0,0.82,151.0,Moderate
Lucknow,6/3/2018,94.26,100.95,4.28,28.97,21.89,34.28,0.66,7.86,8.51,0.0,0.0,0.82,179.0,Moderate
Lucknow,6/4/2018,117.76,100.95,4.28,29.4,22.07,34.29,0.58,7.28,9.83,0.0,0.0,0.82,225.0,Poor
Lucknow,6/5/2018,96.54,100.95,4.19,28.77,21.61,34.0,0.58,8.05,13.17,0.0,0.0,0.82,219.0,Very Poor
Lucknow,6/6/2018,59.98,100.95,2.42,20.37,21.02,33.97,0.66,8.73,13.16,0.0,0.0,0.82,175.0,Severe
Lucknow,6/7/2018,85.89,100.95,2.18,15.65,22.53,38.07,0.68,9.96,11.79,0.0,0.0,0.82,127.0,Good
Lucknow,6/8/2018,62.91,100.95,2.03,13.02,22.24,29.8,0.58,9.92,9.48,0.0,0.0,0.82,161.0,Moderate
Lucknow,6/9/2018,62.85,100.95,2.66,16.06,22.05,34.9,0.56,10.68,10.32,0.0,0.0,0.82,108.0,Moderate
Lucknow,6/10/2018,54.84,100.95,2.15,13.45,19.79,36.67,0.48,10.4,11.82,0.0,0.0,0.82,133.0,Poor
Lucknow,6/11/2018,57.9,100.95,3.91,15.31,24.31,40.34,0.51,10.0,19.91,0.0,0.0,0.82,107.0,Very Poor
Lucknow,6/12/2018,71.02,100.95,9.31,25.79,26.12,40.94,0.58,10.03,22.67,0.49,0.55,0.82,125.0,Severe
Lucknow,6/13/2018,80.85,100.95,7.3,24.58,24.02,40.98,0.64,9.01,18.83,0.16,0.27,0.82,147.0,Good
Lucknow,6/14/2018,100.83,100.95,14.51,28.15,25.59,41.02,1.03,10.09,16.96,2.87,2.74,0.82,181.0,Moderate
Lucknow,6/15/2018,124.13,100.95,8.67,28.86,22.02,40.93,1.11,9.1,14.06,1.09,1.86,0.82,240.0,Moderate
Lucknow,6/16/2018,126.34,100.95,8.39,26.36,20.72,41.2,1.03,9.48,12.78,0.61,1.34,0.82,301.0,Poor
Lucknow,6/17/2018,155.05,100.95,8.86,28.43,22.14,41.15,0.82,8.56,14.93,0.61,1.35,0.82,321.0,Very Poor
Lucknow,6/18/2018,127.74,100.95,9.8,31.83,24.63,41.19,0.87,8.72,15.71,0.64,0.95,0.82,279.0,Severe
Lucknow,6/19/2018,70.44,100.95,10.13,32.94,25.58,41.18,0.92,7.24,14.85,0.68,0.7,0.82,179.0,Good
Lucknow,6/20/2018,90.31,100.95,9.45,36.14,26.69,41.19,0.89,8.89,18.51,0.86,0.99,0.82,186.0,Moderate
Lucknow,6/21/2018,107.2,100.95,9.48,37.4,26.64,41.24,0.93,11.23,21.68,1.07,1.24,0.82,228.0,Moderate
Lucknow,6/22/2018,86.56,100.95,10.78,28.77,21.66,41.11,0.82,9.06,25.46,1.03,1.19,0.82,215.0,Poor
Lucknow,6/23/2018,140.01,100.95,9.97,27.02,21.0,39.46,0.84,7.89,30.78,0.48,1.1,0.82,229.0,Very Poor
Lucknow,6/24/2018,63.36,100.95,9.34,27.8,21.97,36.61,0.84,7.96,29.73,0.26,0.66,0.82,157.0,Severe
Lucknow,6/25/2018,71.89,100.95,9.58,32.87,24.72,36.79,0.94,8.24,28.16,0.71,0.93,0.82,116.0,Good
Lucknow,6/26/2018,83.15,100.95,9.84,28.52,23.0,36.68,0.96,8.46,27.6,0.61,0.91,0.82,184.0,Moderate
Lucknow,6/27/2018,47.6,100.95,9.33,26.26,20.77,36.73,0.78,8.77,19.32,0.12,0.59,0.82,136.0,Moderate
Lucknow,6/28/2018,50.14,100.95,9.56,24.33,20.45,36.79,0.78,8.2,21.49,0.04,0.16,0.82,124.0,Poor
Lucknow,6/29/2018,40.13,100.95,11.46,25.51,21.22,36.82,0.9,7.9,21.56,0.04,0.15,0.82,93.0,Very Poor
Lucknow,6/30/2018,39.75,100.95,11.5,26.48,21.76,36.86,0.83,7.89,27.47,0.04,0.16,0.82,83.0,Severe
Lucknow,7/1/2018,38.35,100.95,19.68,26.7,28.09,36.67,0.91,9.93,67.47,0.11,0.32,0.82,125.0,Good
Lucknow,7/2/2018,56.83,100.95,17.1,26.85,27.8,36.72,0.7,11.07,52.09,0.17,0.2,0.82,117.0,Moderate
Lucknow,7/3/2018,43.54,100.95,13.47,27.02,25.08,37.67,0.67,6.68,49.14,0.21,0.16,0.82,111.0,Moderate
Lucknow,7/4/2018,29.95,100.95,12.11,26.46,23.7,38.86,0.64,5.46,52.85,0.03,0.04,0.82,81.0,Poor
Lucknow,7/5/2018,35.47,100.95,12.14,27.49,24.25,38.9,0.71,5.36,41.84,0.01,0.03,0.82,74.0,Very Poor
Lucknow,7/6/2018,69.98,100.95,11.9,31.56,26.12,38.81,0.9,6.03,40.88,0.0,0.05,0.82,110.0,Severe
Lucknow,7/7/2018,96.52,100.95,11.28,30.29,25.02,38.86,0.9,8.27,45.35,0.07,0.07,0.82,195.0,Good
Lucknow,7/8/2018,67.77,100.95,12.03,23.81,21.96,38.71,0.79,7.23,57.16,0.08,0.06,0.82,174.0,Moderate
Lucknow,7/9/2018,48.77,100.95,11.42,24.3,21.26,34.09,0.74,5.88,47.74,0.05,0.06,0.82,132.0,Moderate
Lucknow,7/10/2018,33.11,100.95,9.6,23.38,20.06,26.91,0.69,6.69,44.21,0.06,0.04,0.82,88.0,Poor
Lucknow,7/11/2018,32.77,100.95,10.77,25.75,22.32,25.53,0.85,6.62,57.39,0.04,0.05,0.82,100.0,Very Poor
Lucknow,7/12/2018,26.27,100.95,11.61,25.94,22.96,23.15,0.88,8.67,44.56,0.0,0.08,0.82,89.0,Severe
Lucknow,7/13/2018,27.48,100.95,11.78,27.2,23.02,21.18,0.87,6.54,45.58,0.02,0.08,0.82,90.0,Good
Lucknow,7/14/2018,32.23,100.95,11.66,27.28,23.07,21.11,1.25,7.59,54.31,0.0,0.11,0.82,95.0,Satisfactory
Lucknow,7/15/2018,35.31,100.95,10.42,26.88,21.38,21.22,0.99,6.13,53.59,0.0,0.08,0.82,101.0,Moderate
Lucknow,7/16/2018,29.57,100.95,10.58,27.09,22.15,22.87,1.02,5.74,50.48,0.0,0.05,0.82,90.0,Poor
Lucknow,7/17/2018,33.6,100.95,10.65,26.16,22.24,24.28,1.0,6.6,30.64,0.24,1.59,0.82,84.0,Very Poor
Lucknow,7/18/2018,40.93,100.95,9.95,27.34,21.78,27.17,0.73,7.75,22.34,0.36,0.23,0.82,75.0,Severe
Lucknow,7/19/2018,58.27,100.95,9.54,30.03,23.46,29.49,0.8,8.38,18.59,0.4,0.49,0.82,125.0,Good
Lucknow,7/20/2018,32.85,100.95,10.07,30.06,23.35,29.59,0.92,7.26,15.08,0.35,0.53,0.82,94.0,Satisfactory
Lucknow,7/21/2018,24.25,100.95,10.68,29.87,24.11,29.57,0.94,6.49,13.76,0.31,0.47,0.82,71.0,Moderate
Lucknow,7/22/2018,23.63,100.95,9.46,27.46,22.11,29.52,1.13,5.85,10.97,0.26,0.28,0.82,77.0,Poor
Lucknow,7/23/2018,22.34,100.95,10.1,32.02,24.99,29.71,1.22,6.36,8.76,0.25,0.33,0.82,76.0,Very Poor
Lucknow,7/24/2018,37.91,100.95,8.93,27.5,21.56,29.67,1.1,5.55,11.42,0.24,0.31,0.82,80.0,Severe
Lucknow,7/25/2018,28.26,100.95,9.83,27.73,22.52,29.67,1.08,6.31,12.88,0.25,0.35,0.82,78.0,Good
Lucknow,7/26/2018,18.08,100.95,15.25,28.61,23.99,29.31,1.14,6.17,10.88,0.24,0.86,0.82,77.0,Satisfactory
Lucknow,7/27/2018,46.07,100.95,12.5,28.22,24.8,29.56,1.09,6.35,13.84,0.26,0.63,0.82,72.0,Moderate
Lucknow,7/28/2018,43.02,100.95,17.04,30.75,29.64,29.61,1.22,5.46,13.61,0.27,0.47,0.82,83.0,Poor
Lucknow,7/29/2018,40.79,100.95,16.02,30.41,28.56,29.7,1.11,5.51,12.36,0.28,0.48,0.82,99.0,Very Poor
Lucknow,7/30/2018,22.68,100.95,10.36,27.87,22.91,29.65,0.94,4.93,12.74,0.28,0.44,0.82,73.0,Severe
Lucknow,7/31/2018,18.21,100.95,10.67,28.27,23.39,23.68,0.68,5.77,38.62,0.24,0.29,0.82,84.0,Good
Lucknow,8/1/2018,15.6,100.95,10.66,26.68,22.69,12.91,0.59,5.21,19.64,0.18,0.13,0.82,41.0,Good
Lucknow,8/2/2018,31.51,100.95,13.5,29.66,26.26,10.62,0.76,5.23,22.6,0.21,0.28,0.82,55.0,Moderate
Lucknow,8/3/2018,42.01,100.95,11.51,28.11,23.74,11.25,0.74,5.51,11.97,0.25,0.33,0.82,75.0,Poor
Lucknow,8/4/2018,72.38,100.95,19.48,28.79,28.82,16.67,0.78,5.05,11.71,0.2,0.29,0.82,99.0,Very Poor
Lucknow,8/5/2018,133.47,100.95,18.02,26.51,24.32,23.05,1.01,5.78,10.78,0.15,0.47,0.82,210.0,Severe
Lucknow,8/6/2018,92.95,100.95,19.71,27.86,25.92,24.06,0.81,6.1,12.7,0.21,0.39,0.82,204.0,Good
Lucknow,8/7/2018,62.39,100.95,12.83,29.47,22.16,22.89,0.86,7.55,19.71,0.18,0.4,0.82,183.0,Moderate
Lucknow,8/8/2018,32.23,100.95,11.91,26.33,20.13,22.93,0.68,7.87,16.2,1.89,0.25,0.82,99.0,Moderate
Lucknow,8/9/2018,48.4,100.95,11.2,27.2,20.3,23.8,0.74,7.5,16.25,0.19,0.26,0.82,80.0,Poor
Lucknow,8/10/2018,49.25,100.95,9.35,36.65,24.73,28.87,0.92,6.57,15.47,0.22,0.38,0.82,96.0,Very Poor
Lucknow,8/11/2018,44.96,100.95,8.66,34.12,23.07,28.41,0.89,5.79,16.01,0.32,0.34,0.82,94.0,Severe
Lucknow,8/12/2018,33.21,100.95,9.78,41.08,27.27,28.62,0.92,5.97,7.65,0.23,0.26,0.82,77.0,Good
Lucknow,8/13/2018,29.48,100.95,13.17,44.17,32.41,28.95,0.9,7.42,14.01,0.23,0.31,0.82,80.0,Satisfactory
Lucknow,8/14/2018,52.39,100.95,18.35,44.57,38.36,30.87,0.97,8.37,22.36,0.19,0.43,0.82,73.0,Moderate
Lucknow,8/15/2018,53.24,100.95,18.09,36.47,33.74,29.29,0.87,9.32,6.79,0.12,0.2,0.82,122.0,Poor
Lucknow,8/16/2018,18.45,100.95,9.27,27.26,22.15,28.57,0.59,9.56,7.37,0.16,0.12,0.82,55.0,Very Poor
Lucknow,8/17/2018,42.07,100.95,8.79,27.52,24.31,28.91,0.62,9.14,6.19,0.14,1.33,0.82,60.0,Severe
Lucknow,8/18/2018,57.75,100.95,10.93,29.83,27.91,28.96,0.85,9.14,5.23,0.12,0.22,0.82,123.0,Good
Lucknow,8/19/2018,44.44,100.95,11.13,28.22,26.34,28.81,0.82,8.68,6.53,0.1,0.28,0.82,144.0,Moderate
Lucknow,8/20/2018,31.45,100.95,10.61,28.04,26.04,28.57,0.8,8.31,7.92,0.21,0.28,0.82,69.0,Moderate
Lucknow,8/21/2018,31.04,100.95,10.83,24.24,24.15,24.98,0.68,7.8,8.9,0.12,0.21,0.82,82.0,Poor
Lucknow,8/22/2018,42.25,100.95,9.94,22.78,21.86,22.98,0.72,7.46,16.37,0.1,0.13,0.82,89.0,Very Poor
Lucknow,8/23/2018,35.86,100.95,11.84,25.31,24.86,23.08,0.86,7.19,10.55,0.08,1.65,0.82,97.0,Severe
Lucknow,8/24/2018,31.25,100.95,11.49,26.75,25.1,22.98,0.79,7.6,10.44,0.16,0.39,0.82,88.0,Good
Lucknow,8/25/2018,29.39,100.95,9.89,27.9,25.05,26.02,0.65,12.86,9.56,1.79,0.22,0.82,78.0,Satisfactory
Lucknow,8/26/2018,159.64,100.95,11.5,27.44,26.96,29.23,0.73,11.13,9.19,0.15,0.17,0.82,163.0,Moderate
Lucknow,8/27/2018,73.24,100.95,13.04,27.68,27.38,28.99,0.88,10.8,23.38,0.13,0.25,0.82,183.0,Poor
Lucknow,8/28/2018,33.84,100.95,10.05,24.29,22.8,23.2,0.65,4.62,27.96,0.11,0.29,0.82,72.0,Very Poor
Lucknow,8/29/2018,32.44,100.95,11.48,24.84,24.35,22.97,0.75,5.17,24.95,0.1,0.3,0.82,81.0,Severe
Lucknow,8/30/2018,33.21,100.95,13.04,28.0,28.2,26.06,0.74,5.59,8.75,0.05,0.19,0.82,72.0,Good
Lucknow,8/31/2018,22.04,100.95,9.7,30.23,26.38,28.68,0.87,6.26,9.44,0.1,0.29,0.82,57.0,Satisfactory
Lucknow,9/1/2018,24.62,100.95,8.14,27.01,23.49,28.97,0.9,5.61,13.12,0.1,0.33,0.82,63.0,Moderate
Lucknow,9/2/2018,16.66,100.95,7.44,28.0,23.79,28.83,0.82,5.03,14.32,0.09,0.21,0.82,69.0,Poor
Lucknow,9/3/2018,30.93,100.95,9.59,30.37,26.72,28.84,0.84,5.27,11.39,0.08,0.23,0.82,61.0,Very Poor
Lucknow,9/4/2018,41.71,100.95,10.46,29.19,26.07,28.44,0.99,6.44,9.69,0.1,0.46,0.82,83.0,Severe
Lucknow,9/5/2018,27.31,100.95,7.74,25.52,22.51,28.54,0.77,6.08,26.17,0.09,0.29,0.82,107.0,Good
Lucknow,9/6/2018,46.25,100.95,10.39,30.02,27.3,28.85,1.21,6.34,15.44,0.1,0.42,0.82,101.0,Moderate
Lucknow,9/7/2018,31.52,100.95,8.23,26.1,23.35,28.67,0.82,4.85,19.61,0.08,0.24,0.82,94.0,Moderate
Lucknow,9/8/2018,36.95,100.95,7.69,26.09,22.8,28.72,0.99,5.0,18.05,0.07,0.12,0.82,87.0,Poor
Lucknow,9/9/2018,26.64,100.95,7.78,27.39,23.88,28.99,1.28,4.78,16.49,0.08,0.16,0.82,90.0,Very Poor
Lucknow,9/10/2018,39.0,100.95,7.65,26.62,23.46,28.84,1.33,4.54,13.89,0.09,0.1,0.82,92.0,Severe
Lucknow,9/11/2018,38.68,100.95,8.25,25.81,23.33,29.16,1.58,4.62,17.87,0.08,0.09,0.82,101.0,Good
Lucknow,9/12/2018,38.51,100.95,9.98,27.41,26.3,28.82,1.34,3.94,23.28,0.05,1.33,0.82,96.0,Satisfactory
Lucknow,9/13/2018,39.92,100.95,9.17,25.74,24.72,28.85,0.72,3.62,17.88,0.04,0.07,0.82,76.0,Moderate
Lucknow,9/14/2018,46.81,100.95,11.38,23.43,24.69,28.91,0.68,4.18,19.32,0.08,0.1,0.82,84.0,Poor
Lucknow,9/15/2018,55.15,100.95,6.95,23.31,21.17,29.28,0.76,3.95,20.7,0.08,0.09,0.82,100.0,Very Poor
Lucknow,9/16/2018,57.48,100.95,7.05,24.46,22.25,29.35,0.73,3.82,21.74,0.06,0.07,0.82,103.0,Severe
Lucknow,9/17/2018,68.6,100.95,6.35,20.97,18.61,29.19,0.91,4.08,19.98,0.1,0.17,0.82,130.0,Good
Lucknow,9/18/2018,73.05,100.95,6.59,21.56,19.82,29.24,0.89,5.05,24.56,0.1,0.2,0.82,123.0,Moderate
Lucknow,9/19/2018,77.9,100.95,9.81,27.9,25.92,30.56,1.08,4.77,20.78,0.12,0.26,0.82,172.0,Moderate
Lucknow,9/20/2018,87.71,100.95,9.83,29.55,26.7,32.07,1.17,4.36,23.37,0.14,0.31,0.82,173.0,Poor
Lucknow,9/21/2018,24.6,100.95,6.36,17.07,17.31,31.94,0.82,3.75,15.11,0.09,0.1,0.82,116.0,Very Poor
Lucknow,9/22/2018,29.47,100.95,7.13,18.33,18.35,32.02,0.87,3.39,14.26,0.08,0.11,0.82,64.0,Severe
Lucknow,9/23/2018,55.13,100.95,7.6,21.84,20.88,32.16,1.11,3.36,20.64,0.09,0.16,0.82,82.0,Good
Lucknow,9/24/2018,57.32,100.95,9.22,27.21,24.75,32.14,1.1,4.44,19.56,0.17,0.24,0.82,124.0,Moderate
Lucknow,9/25/2018,39.53,100.95,9.92,23.78,24.3,31.87,0.99,5.61,14.19,0.35,0.26,0.82,109.0,Moderate
Lucknow,9/26/2018,41.87,100.95,6.97,21.35,19.76,31.98,1.1,4.0,21.61,0.47,0.22,0.82,93.0,Poor
Lucknow,9/27/2018,59.19,100.95,8.42,27.66,23.93,31.96,1.06,4.47,23.42,0.7,0.32,0.82,102.0,Very Poor
Lucknow,9/28/2018,76.75,100.95,8.1,29.35,21.52,32.07,1.09,4.75,27.33,0.64,0.36,0.82,132.0,Severe
